animal,session,trial,reward_magnitude,ITI(ms),reward_outcome,observed_actTime,reward_prob_at_reposne,dot_speed(ms),1=responded,past_reward,past_actTime,deterministic_actTime,1=treatment group
3,5,117,1,5000,NaN,NaN,NaN,100,0,3,17,6,1
3,5,118,2,5000,0,15,0.8176,200,1,NaN,NaN,10,1
3,5,119,1,5000,0,14,0.7311,200,1,0,15,11,1
3,5,120,1,5000,1,24,0.9975,200,1,0,14,12,1
3,5,121,1,7000,NaN,NaN,NaN,100,0,1,24,7,1
3,5,122,1,7000,NaN,NaN,NaN,300,0,NaN,NaN,6,1
3,5,123,3,7000,3,19,0.9707,200,1,NaN,NaN,12,1
3,5,124,1,7000,0,17,0.9241,300,1,3,19,11,1
3,5,125,2,7000,NaN,NaN,NaN,200,0,0,17,14,1
3,5,126,1,7000,NaN,NaN,NaN,300,0,NaN,NaN,10,1
3,5,127,1,7000,NaN,NaN,NaN,200,0,NaN,NaN,14,1
3,5,128,3,7000,NaN,NaN,NaN,300,0,NaN,NaN,7,1
3,5,129,3,7000,NaN,NaN,NaN,200,0,NaN,NaN,9,1
3,5,130,3,7000,3,20,0.982,100,1,NaN,NaN,12,1
3,5,131,2,7000,0,12,0.5,200,1,3,20,7,1
3,5,132,1,7000,1,12,0.5,100,1,0,12,11,1
3,5,133,2,7000,0,8,0.1192,300,1,1,12,9,1
3,5,134,1,7000,1,24,0.9975,100,1,0,8,11,1
3,5,135,3,7000,0,14,0.7311,200,1,1,24,10,1
3,5,136,3,7000,NaN,NaN,NaN,300,0,0,14,8,1
3,5,137,1,7000,1,23,0.9959,300,1,NaN,NaN,11,1
3,5,138,3,7000,3,25,0.9985,100,1,1,23,10,1
3,5,139,1,7000,0,6,0.0474,300,1,3,25,10,1
3,5,140,3,7000,3,11,0.3775,200,1,0,6,10,1
3,5,141,3,7000,0,12,0.5,300,1,3,11,11,1
3,5,142,1,7000,NaN,NaN,NaN,300,0,0,12,7,1
3,5,143,2,7000,NaN,NaN,NaN,200,0,NaN,NaN,7,1
3,5,144,2,7000,NaN,NaN,NaN,100,0,NaN,NaN,10,1
3,5,145,2,7000,2,19,0.9707,200,1,NaN,NaN,9,1
3,5,146,3,7000,3,21,0.989,200,1,2,19,9,1
3,5,147,3,7000,3,11,0.3775,300,1,3,21,8,1
3,5,148,1,7000,0,11,0.3775,200,1,3,11,11,1
3,5,149,1,7000,NaN,NaN,NaN,100,0,0,11,8,1
3,5,150,2,7000,2,22,0.9933,100,1,NaN,NaN,10,1
3,5,151,3,3000,3,14,0.7311,200,1,2,22,12,1
3,5,152,3,3000,3,12,0.5,300,1,3,14,NaN,1
3,5,153,1,3000,1,14,0.7311,300,1,3,12,NaN,1
3,5,154,1,3000,NaN,NaN,NaN,200,0,1,14,NaN,1
3,5,155,1,3000,NaN,NaN,NaN,100,0,NaN,NaN,NaN,1
3,5,156,1,3000,1,24,0.9975,100,1,NaN,NaN,NaN,1
3,5,157,3,3000,0,11,0.3775,300,1,1,24,NaN,1
3,5,158,2,3000,2,14,0.7311,200,1,0,11,NaN,1
3,5,159,2,3000,0,13,0.6225,100,1,2,14,NaN,1
3,5,160,1,3000,1,26,1,200,1,0,13,NaN,1
3,5,161,3,3000,3,18,0.9526,200,1,1,26,8,1
3,5,162,1,3000,NaN,NaN,NaN,300,0,3,18,15,1
3,5,163,1,3000,NaN,NaN,NaN,100,0,NaN,NaN,13,1
3,5,164,3,3000,0,10,0.2689,300,1,NaN,NaN,7,1
3,5,165,1,3000,1,22,0.9933,200,1,0,10,10,1
3,5,166,3,3000,3,12,0.5,100,1,1,22,9,1
3,5,167,3,3000,0,9,0.1824,200,1,3,12,10,1
3,5,168,3,3000,0,12,0.5,300,1,0,9,11,1
3,5,169,3,3000,3,22,0.9933,100,1,0,12,8,1
3,5,170,3,3000,3,13,0.6225,200,1,3,22,4,1
3,5,171,2,3000,2,18,0.9526,200,1,3,13,5,1
3,5,172,1,3000,0,11,0.3775,100,1,2,18,7,1
3,5,173,1,3000,NaN,NaN,NaN,100,0,0,11,5,1
3,5,174,2,3000,2,10,0.2689,300,1,NaN,NaN,5,1
3,5,175,3,3000,0,15,0.8176,200,1,2,10,7,1
3,5,176,3,3000,3,10,0.2689,300,1,0,15,16,1
3,5,177,2,3000,2,19,0.9707,100,1,3,10,11,1
3,5,178,1,3000,1,23,0.9959,100,1,2,19,9,1
3,5,179,2,3000,2,17,0.9241,100,1,1,23,15,1
3,5,180,1,3000,1,22,0.9933,300,1,2,17,15,1
3,5,181,3,5000,3,13,0.6225,300,1,1,22,10,1
3,5,182,3,5000,3,25,0.9985,100,1,3,13,11,1
3,5,183,2,5000,NaN,NaN,NaN,200,0,3,25,5,1
3,5,184,2,5000,2,23,0.9959,200,1,NaN,NaN,4,1
3,5,185,3,5000,3,17,0.9241,200,1,2,23,6,1
3,5,186,2,5000,2,15,0.8176,300,1,3,17,4,1
3,5,187,2,5000,2,15,0.8176,200,1,2,15,6,1
3,5,188,2,5000,0,9,0.1824,200,1,2,15,9,1
3,5,189,3,5000,3,13,0.6225,200,1,0,9,12,1
3,5,190,1,5000,NaN,NaN,NaN,200,0,3,13,13,1
3,5,191,2,5000,2,26,1,200,1,NaN,NaN,12,1
3,5,192,1,5000,1,23,0.9959,300,1,2,26,13,1
3,5,193,2,5000,0,6,0.0474,300,1,1,23,16,1
3,5,194,2,5000,2,15,0.8176,300,1,0,6,13,1
3,5,195,1,5000,1,16,0.8808,300,1,2,15,9,1
3,5,196,2,5000,2,17,0.9241,300,1,1,16,6,1
3,5,197,3,5000,0,13,0.6225,100,1,2,17,6,1
3,5,198,3,5000,3,23,0.9959,100,1,0,13,4,1
3,5,199,2,5000,2,20,0.982,200,1,3,23,10,1
3,5,200,2,5000,2,23,0.9959,100,1,2,20,9,1
3,5,201,3,5000,3,15,0.8176,200,1,2,23,9,1
3,5,202,3,5000,0,12,0.5,100,1,3,15,11,1
3,5,203,3,5000,3,22,0.9933,100,1,0,12,9,1
3,5,204,3,5000,3,14,0.7311,200,1,3,22,15,1
3,5,205,3,5000,3,14,0.7311,100,1,3,14,4,1
3,5,206,3,5000,0,5,0.0293,300,1,3,14,16,1
3,5,207,1,5000,1,22,0.9933,100,1,0,5,13,1
3,5,208,2,5000,2,17,0.9241,200,1,1,22,14,1
3,5,209,3,5000,3,18,0.9526,100,1,2,17,10,1
3,5,210,1,5000,1,28,1,100,1,3,18,6,1
3,5,211,1,3000,1,17,0.9241,300,1,1,28,5,1
3,5,212,2,3000,0,7,0.0759,200,1,1,17,6,1
3,5,213,2,3000,2,20,0.982,100,1,0,7,9,1
3,5,214,2,3000,2,17,0.9241,100,1,2,20,4,1
3,5,215,3,3000,3,21,0.989,100,1,2,17,5,1
3,5,216,1,3000,1,19,0.9707,300,1,3,21,12,1
3,5,217,3,3000,3,17,0.9241,100,1,1,19,14,1
3,5,218,2,3000,0,10,0.2689,200,1,3,17,10,1
3,5,219,3,3000,3,12,0.5,200,1,0,10,5,1
3,5,220,2,3000,0,12,0.5,200,1,3,12,5,1
3,5,221,2,3000,2,19,0.9707,200,1,0,12,4,1
3,5,222,3,3000,3,14,0.7311,100,1,2,19,9,1
3,5,223,3,3000,3,23,0.9959,100,1,3,14,5,1
3,1,2,3,7000,0,8,0.1192,300,1,0,8,4,2
3,1,3,2,7000,2,15,0.8176,200,1,0,8,7,2
3,1,4,2,7000,0,12,0.5,100,1,2,15,11,2
3,1,5,1,7000,NaN,NaN,NaN,100,0,0,12,8,2
3,1,6,3,7000,3,21,0.989,200,1,NaN,NaN,3,2
3,1,7,1,7000,0,3,0.011,300,1,3,21,3,2
3,1,8,3,7000,0,9,0.1824,100,1,0,3,4,2
3,1,9,2,7000,NaN,NaN,NaN,200,0,0,9,9,2
3,1,10,2,7000,2,15,0.8176,200,1,NaN,NaN,5,2
3,1,11,3,7000,3,14,0.7311,100,1,2,15,3,2
3,1,12,1,7000,1,13,0.6225,200,1,3,14,5,2
3,1,13,3,7000,0,9,0.1824,200,1,1,13,5,2
3,1,14,1,7000,NaN,NaN,NaN,100,0,0,9,6,2
3,1,15,2,7000,2,25,0.9985,100,1,NaN,NaN,4,2
3,1,16,1,7000,NaN,NaN,NaN,300,0,2,25,3,2
3,1,17,2,7000,0,5,0.0293,300,1,NaN,NaN,4,2
3,1,18,3,7000,3,13,0.6225,100,1,0,5,7,2
3,1,19,1,7000,NaN,NaN,NaN,100,0,3,13,8,2
3,1,20,3,7000,NaN,NaN,NaN,100,0,NaN,NaN,5,2
3,1,21,1,7000,NaN,NaN,NaN,100,0,NaN,NaN,7,2
3,1,22,2,7000,0,9,0.1824,200,1,NaN,NaN,10,2
3,1,23,2,7000,0,11,0.3775,300,1,0,9,8,2
3,1,24,3,7000,NaN,NaN,NaN,200,0,0,11,6,2
3,1,25,3,7000,3,21,0.989,100,1,NaN,NaN,7,2
3,1,26,1,7000,0,13,0.6225,200,1,3,21,12,2
3,1,27,3,7000,NaN,NaN,NaN,200,0,0,13,8,2
3,1,28,3,7000,NaN,NaN,NaN,100,0,NaN,NaN,6,2
3,1,29,3,7000,0,11,0.3775,200,1,NaN,NaN,3,2
3,1,30,3,7000,3,20,0.982,100,1,0,11,4,2
3,1,31,3,3000,0,11,0.3775,300,1,3,20,6,2
3,1,32,1,3000,1,26,1,200,1,0,11,8,2
3,1,33,1,3000,NaN,NaN,NaN,100,0,1,26,9,2
3,1,34,1,3000,NaN,NaN,NaN,100,0,NaN,NaN,9,2
3,1,35,2,3000,NaN,NaN,NaN,200,0,NaN,NaN,5,2
3,1,36,3,3000,3,11,0.3775,300,1,NaN,NaN,4,2
3,1,37,2,3000,0,16,0.8808,200,1,3,11,8,2
3,1,38,2,3000,2,15,0.8176,100,1,0,16,6,2
3,1,39,3,3000,3,14,0.7311,100,1,2,15,5,2
3,1,40,1,3000,1,28,1,200,1,3,14,5,2
3,1,41,1,3000,NaN,NaN,NaN,200,0,1,28,6,2
3,1,42,3,3000,3,21,0.989,300,1,NaN,NaN,4,2
3,1,43,3,3000,3,14,0.7311,100,1,3,21,6,2
3,1,44,1,3000,1,24,0.9975,100,1,3,14,7,2
3,1,45,1,3000,1,19,0.9707,300,1,1,24,4,2
3,1,46,2,3000,0,6,0.0474,300,1,1,19,4,2
3,1,47,1,3000,NaN,NaN,NaN,100,0,0,6,5,2
3,1,48,2,3000,2,15,0.8176,100,1,NaN,NaN,3,2
3,1,49,3,3000,0,9,0.1824,300,1,2,15,2,2
3,1,50,2,3000,2,15,0.8176,200,1,0,9,6,2
3,1,51,3,3000,3,14,0.7311,100,1,2,15,5,2
3,1,52,3,3000,3,9,0.1824,100,1,3,14,4,2
3,1,53,1,3000,0,8,0.1192,100,1,3,9,5,2
3,1,54,2,3000,0,9,0.1824,200,1,0,8,8,2
3,1,55,2,3000,2,15,0.8176,200,1,0,9,6,2
3,1,56,2,3000,0,8,0.1192,200,1,2,15,7,2
3,1,57,1,3000,NaN,NaN,NaN,100,0,0,8,10,2
3,1,58,1,3000,NaN,NaN,NaN,100,0,NaN,NaN,4,2
3,1,59,3,3000,0,13,0.6225,300,1,NaN,NaN,5,2
3,1,60,3,3000,3,19,0.9707,100,1,0,13,7,2
3,1,61,2,5000,2,15,0.8176,100,1,3,19,5,2
3,1,62,3,5000,3,12,0.5,200,1,2,15,2,2
3,1,63,2,5000,0,6,0.0474,200,1,3,12,3,2
3,1,64,3,5000,0,14,0.7311,100,1,0,6,6,2
3,1,65,1,5000,NaN,NaN,NaN,300,0,0,14,6,2
3,1,66,3,5000,3,10,0.2689,300,1,NaN,NaN,4,2
3,1,67,3,5000,0,10,0.2689,100,1,3,10,9,2
3,1,68,2,5000,2,15,0.8176,100,1,0,10,8,2
3,1,69,2,5000,2,13,0.6225,200,1,2,15,5,2
3,1,70,2,5000,0,10,0.2689,100,1,2,13,8,2
3,1,71,3,5000,0,12,0.5,200,1,0,10,5,2
3,1,72,3,5000,0,10,0.2689,200,1,0,12,14,2
3,1,73,3,5000,3,15,0.8176,100,1,0,10,5,2
3,1,74,3,5000,3,16,0.8808,100,1,3,15,3,2
3,1,75,3,5000,0,9,0.1824,300,1,3,16,7,2
3,1,76,3,5000,3,19,0.9707,300,1,0,9,6,2
3,1,77,1,5000,1,15,0.8176,300,1,3,19,4,2
3,1,78,1,5000,0,11,0.3775,200,1,1,15,4,2
3,1,79,1,5000,NaN,NaN,NaN,100,0,0,11,8,2
3,1,80,2,5000,NaN,NaN,NaN,100,0,NaN,NaN,6,2
3,1,81,1,5000,NaN,NaN,NaN,300,0,NaN,NaN,12,2
3,1,82,2,5000,2,11,0.3775,200,1,NaN,NaN,8,2
3,1,83,2,5000,2,13,0.6225,100,1,2,11,11,2
3,1,84,1,5000,NaN,NaN,NaN,300,0,2,13,7,2
3,1,85,1,5000,NaN,NaN,NaN,100,0,NaN,NaN,9,2
3,1,86,1,5000,NaN,NaN,NaN,200,0,NaN,NaN,10,2
3,1,87,2,5000,0,8,0.1192,200,1,NaN,NaN,5,2
3,1,88,1,5000,1,19,0.9707,200,1,0,8,7,2
3,1,89,1,5000,1,27,1,200,1,1,19,4,2
3,1,90,1,5000,1,17,0.9241,300,1,1,27,5,2
3,1,91,3,3000,3,10,0.2689,300,1,1,17,6,2
3,1,92,1,3000,0,8,0.1192,200,1,3,10,6,2
3,1,93,1,3000,NaN,NaN,NaN,300,0,0,8,9,2
3,1,94,1,3000,NaN,NaN,NaN,100,0,NaN,NaN,4,2
3,1,95,3,3000,3,14,0.7311,100,1,NaN,NaN,4,2
3,1,96,1,3000,1,14,0.7311,300,1,3,14,4,2
3,1,97,2,3000,2,7,0.0759,200,1,1,14,6,2
3,1,98,2,3000,2,13,0.6225,200,1,2,7,8,2
3,1,99,2,3000,0,11,0.3775,200,1,2,13,4,2
3,1,100,1,3000,NaN,NaN,NaN,300,0,0,11,10,2
3,1,101,3,3000,NaN,NaN,NaN,200,0,NaN,NaN,3,2
3,1,102,3,3000,NaN,NaN,NaN,200,0,NaN,NaN,8,2
3,1,103,3,3000,3,24,0.9975,100,1,NaN,NaN,6,2
3,1,104,2,3000,NaN,NaN,NaN,100,0,3,24,5,2
3,1,105,1,3000,NaN,NaN,NaN,300,0,NaN,NaN,12,2
3,1,106,3,3000,0,11,0.3775,300,1,NaN,NaN,4,2
3,1,107,1,3000,1,17,0.9241,200,1,0,11,9,2
3,1,108,2,3000,2,23,0.9959,100,1,1,17,4,2
3,1,109,2,3000,0,10,0.2689,300,1,2,23,5,2
3,1,110,3,3000,3,14,0.7311,200,1,0,10,5,2
3,1,111,3,3000,0,9,0.1824,200,1,3,14,4,2
3,1,112,2,3000,NaN,NaN,NaN,300,0,0,9,3,2
3,1,113,1,3000,NaN,NaN,NaN,100,0,NaN,NaN,5,2
3,1,114,2,3000,2,25,0.9985,300,1,NaN,NaN,3,2
3,1,115,2,3000,2,11,0.3775,300,1,2,25,3,2
3,1,116,1,3000,1,16,0.8808,300,1,2,11,4,2
3,1,117,3,3000,3,12,0.5,100,1,1,16,5,2
3,1,118,3,3000,3,11,0.3775,200,1,3,12,4,2
3,1,119,1,3000,1,11,0.3775,200,1,3,11,4,2
3,1,120,3,3000,3,15,0.8176,100,1,1,11,7,2
3,1,121,3,7000,0,10,0.2689,300,1,3,15,8,2
3,1,122,2,7000,0,16,0.8808,100,1,0,10,9,2
3,1,123,3,7000,0,12,0.5,300,1,0,16,5,2
3,1,124,1,7000,NaN,NaN,NaN,100,0,0,12,5,2
3,1,125,3,7000,NaN,NaN,NaN,100,0,NaN,NaN,4,2
3,1,126,1,7000,0,5,0.0293,200,1,NaN,NaN,4,2
3,1,127,3,7000,3,20,0.982,100,1,0,5,4,2
3,1,128,2,7000,0,4,0.018,300,1,3,20,3,2
3,1,129,2,7000,0,10,0.2689,300,1,0,4,6,2
3,1,130,3,7000,NaN,NaN,NaN,300,0,0,10,4,2
3,1,131,2,7000,NaN,NaN,NaN,200,0,NaN,NaN,4,2
3,1,132,1,7000,1,15,0.8176,200,1,NaN,NaN,6,2
3,1,133,3,7000,0,8,0.1192,300,1,1,15,3,2
3,1,134,2,7000,0,11,0.3775,300,1,0,8,5,2
3,1,135,2,7000,2,15,0.8176,100,1,0,11,6,2
3,1,136,1,7000,1,7,0.0759,300,1,2,15,4,2
3,1,137,1,7000,NaN,NaN,NaN,100,0,1,7,3,2
3,1,138,1,7000,1,16,0.8808,300,1,NaN,NaN,4,2
3,1,139,2,7000,0,13,0.6225,200,1,1,16,4,2
3,1,140,3,7000,0,12,0.5,300,1,0,13,5,2
3,1,141,3,7000,NaN,NaN,NaN,100,0,0,12,8,2
3,1,142,1,7000,NaN,NaN,NaN,100,0,NaN,NaN,4,2
3,1,143,2,7000,NaN,NaN,NaN,100,0,NaN,NaN,8,2
3,1,144,2,7000,2,20,0.982,100,1,NaN,NaN,NaN,2
3,1,145,2,7000,2,9,0.1824,300,1,2,20,NaN,2
3,1,146,3,7000,0,7,0.0759,300,1,2,9,NaN,2
3,1,147,2,7000,0,7,0.0759,200,1,0,7,NaN,2
3,1,148,1,7000,NaN,NaN,NaN,300,0,0,7,NaN,2
3,1,149,2,7000,NaN,NaN,NaN,100,0,NaN,NaN,NaN,2
3,1,150,1,7000,1,14,0.7311,100,1,NaN,NaN,NaN,2
3,1,151,2,5000,0,13,0.6225,100,1,1,14,NaN,2
3,1,152,3,5000,0,7,0.0759,200,1,0,13,NaN,2
3,1,153,1,5000,NaN,NaN,NaN,300,0,0,7,5,2
3,1,154,2,5000,NaN,NaN,NaN,100,0,NaN,NaN,9,2
3,1,155,3,5000,NaN,NaN,NaN,300,0,NaN,NaN,9,2
3,1,156,1,5000,1,20,0.982,300,1,NaN,NaN,3,2
3,1,157,3,5000,3,26,1,100,1,1,20,10,2
3,1,158,1,5000,1,24,0.9975,100,1,3,26,10,2
3,1,159,1,5000,1,17,0.9241,300,1,1,24,6,2
3,1,160,3,5000,3,25,0.9985,100,1,1,17,5,2
3,1,161,2,5000,2,18,0.9526,100,1,3,25,8,2
3,1,162,1,5000,1,12,0.5,100,1,2,18,13,2
3,1,163,1,5000,1,24,0.9975,100,1,1,12,5,2
3,1,164,3,5000,0,8,0.1192,300,1,1,24,6,2
3,1,165,3,5000,3,14,0.7311,100,1,0,8,6,2
3,1,166,3,5000,0,11,0.3775,300,1,3,14,5,2
3,1,167,1,5000,NaN,NaN,NaN,100,0,0,11,7,2
3,1,168,3,5000,0,12,0.5,200,1,NaN,NaN,8,2
3,1,169,2,5000,2,16,0.8808,200,1,0,12,7,2
3,1,170,3,5000,0,9,0.1824,300,1,2,16,9,2
3,1,171,1,5000,1,28,1,200,1,0,9,7,2
3,1,172,1,5000,NaN,NaN,NaN,100,0,1,28,7,2
3,1,173,1,5000,1,11,0.3775,300,1,NaN,NaN,4,2
3,1,174,3,5000,3,14,0.7311,200,1,1,11,7,2
3,1,175,2,5000,0,12,0.5,200,1,3,14,9,2
3,1,176,2,5000,0,11,0.3775,300,1,0,12,9,2
3,1,177,2,5000,2,20,0.982,300,1,0,11,6,2
3,1,178,1,5000,1,24,0.9975,200,1,2,20,8,2
3,1,179,3,5000,0,13,0.6225,100,1,1,24,6,2
3,1,180,1,5000,1,25,0.9985,300,1,0,13,5,2
3,1,181,3,7000,3,12,0.5,200,1,1,25,6,2
3,1,182,3,7000,0,13,0.6225,200,1,3,12,8,2
3,1,183,2,7000,2,12,0.5,100,1,0,13,10,2
3,1,184,1,7000,1,24,0.9975,300,1,2,12,4,2
3,1,185,2,7000,0,6,0.0474,300,1,1,24,5,2
3,1,186,1,7000,1,25,0.9985,200,1,0,6,4,2
3,1,187,1,7000,NaN,NaN,NaN,100,0,1,25,11,2
3,1,188,2,7000,0,8,0.1192,300,1,NaN,NaN,5,2
3,1,189,2,7000,2,13,0.6225,100,1,0,8,10,2
3,1,190,1,7000,0,7,0.0759,300,1,2,13,7,2
3,1,191,1,7000,0,10,0.2689,200,1,0,7,8,2
3,1,192,3,7000,0,12,0.5,200,1,0,10,3,2
3,1,193,1,7000,1,17,0.9241,300,1,0,12,4,2
3,1,194,1,7000,1,16,0.8808,300,1,1,17,5,2
3,1,195,2,7000,0,11,0.3775,300,1,1,16,3,2
3,1,196,3,7000,0,9,0.1824,300,1,0,11,10,2
3,1,197,1,7000,NaN,NaN,NaN,300,0,0,9,5,2
3,1,198,2,7000,2,17,0.9241,200,1,NaN,NaN,6,2
3,1,199,1,7000,1,16,0.8808,300,1,2,17,8,2
3,1,200,2,7000,2,17,0.9241,100,1,1,16,7,2
3,1,201,2,7000,2,18,0.9526,100,1,2,17,6,2
3,1,202,3,7000,3,11,0.3775,300,1,2,18,8,2
3,1,203,3,7000,3,12,0.5,300,1,3,11,5,2
3,1,204,3,7000,0,10,0.2689,100,1,3,12,7,2
3,1,205,1,7000,NaN,NaN,NaN,200,0,0,10,6,2
3,1,206,3,7000,NaN,NaN,NaN,200,0,NaN,NaN,8,2
3,1,207,1,7000,1,19,0.9707,100,1,NaN,NaN,5,2
3,1,208,3,7000,0,10,0.2689,300,1,1,19,4,2
3,1,209,3,7000,3,13,0.6225,200,1,0,10,6,2
3,1,210,1,7000,1,15,0.8176,300,1,3,13,4,2
3,1,211,3,5000,3,18,0.9526,200,1,1,15,8,2
3,1,212,1,5000,1,25,0.9985,100,1,3,18,6,2
3,1,213,3,5000,0,10,0.2689,100,1,1,25,8,2
3,1,214,1,5000,1,18,0.9526,300,1,0,10,8,2
3,1,215,3,5000,0,12,0.5,200,1,1,18,4,2
3,1,216,1,5000,NaN,NaN,NaN,100,0,0,12,7,2
3,1,217,1,5000,0,11,0.3775,300,1,NaN,NaN,8,2
3,1,218,2,5000,2,18,0.9526,200,1,0,11,10,2
3,1,219,2,5000,0,14,0.7311,200,1,2,18,7,2
3,1,220,1,5000,NaN,NaN,NaN,200,0,0,14,6,2
3,1,221,3,5000,3,18,0.9526,200,1,NaN,NaN,4,2
3,1,222,3,5000,3,13,0.6225,300,1,3,18,6,2
3,2,2,2,3000,0,7,0.0759,200,1,0,4,9,2
3,2,3,3,3000,0,10,0.2689,300,1,0,7,10,2
3,2,4,3,3000,NaN,NaN,NaN,300,0,0,10,10,2
3,2,5,2,3000,2,18,0.9526,300,1,NaN,NaN,5,2
3,2,6,1,3000,0,10,0.2689,300,1,2,18,9,2
3,2,7,3,3000,3,12,0.5,100,1,0,10,4,2
3,2,8,2,3000,0,9,0.1824,200,1,3,12,4,2
3,2,9,3,3000,0,8,0.1192,300,1,0,9,5,2
3,2,10,1,3000,NaN,NaN,NaN,100,0,0,8,9,2
3,2,11,2,3000,NaN,NaN,NaN,200,0,NaN,NaN,8,2
3,2,12,1,3000,NaN,NaN,NaN,200,0,NaN,NaN,3,2
3,2,13,3,3000,3,17,0.9241,200,1,NaN,NaN,8,2
3,2,14,1,3000,1,18,0.9526,300,1,3,17,5,2
3,2,15,1,3000,NaN,NaN,NaN,300,0,1,18,6,2
3,2,16,3,3000,3,23,0.9959,100,1,NaN,NaN,6,2
3,2,17,2,3000,2,22,0.9933,100,1,3,23,8,2
3,2,18,3,3000,0,9,0.1824,300,1,2,22,10,2
3,2,19,2,3000,2,19,0.9707,100,1,0,9,5,2
3,2,20,2,3000,2,13,0.6225,300,1,2,19,8,2
3,2,21,1,3000,1,15,0.8176,300,1,2,13,10,2
3,2,22,3,3000,0,9,0.1824,300,1,1,15,9,2
3,2,23,1,3000,NaN,NaN,NaN,100,0,0,9,9,2
3,2,24,2,3000,2,24,0.9975,300,1,NaN,NaN,6,2
3,2,25,1,3000,1,23,0.9959,100,1,2,24,5,2
3,2,26,3,3000,3,13,0.6225,200,1,1,23,8,2
3,2,27,2,3000,0,12,0.5,100,1,3,13,5,2
3,2,28,2,3000,NaN,NaN,NaN,200,0,0,12,4,2
3,2,29,1,3000,NaN,NaN,NaN,300,0,NaN,NaN,6,2
3,2,30,2,3000,0,7,0.0759,300,1,NaN,NaN,7,2
3,2,31,3,7000,NaN,NaN,NaN,200,0,0,7,8,2
3,2,32,2,7000,2,16,0.8808,100,1,NaN,NaN,8,2
3,2,33,3,7000,0,10,0.2689,300,1,2,16,6,2
3,2,34,1,7000,NaN,NaN,NaN,200,0,0,10,4,2
3,2,35,1,7000,NaN,NaN,NaN,300,0,NaN,NaN,5,2
3,2,36,2,7000,0,12,0.5,100,1,NaN,NaN,6,2
3,2,37,3,7000,3,14,0.7311,200,1,0,12,3,2
3,2,38,3,7000,3,27,1,100,1,3,14,7,2
3,2,39,1,7000,1,21,0.989,200,1,3,27,5,2
3,2,40,3,7000,3,11,0.3775,300,1,1,21,3,2
3,2,41,1,7000,1,21,0.989,100,1,3,11,9,2
3,2,42,3,7000,3,17,0.9241,100,1,1,21,8,2
3,2,43,1,7000,0,11,0.3775,100,1,3,17,6,2
3,2,44,1,7000,0,12,0.5,100,1,0,11,10,2
3,2,45,1,7000,0,14,0.7311,300,1,0,12,6,2
3,2,46,2,7000,2,12,0.5,200,1,0,14,6,2
3,2,47,3,7000,0,12,0.5,200,1,2,12,7,2
3,2,48,3,7000,0,9,0.1824,300,1,0,12,4,2
3,2,49,3,7000,3,18,0.9526,100,1,0,9,7,2
3,2,50,3,7000,0,9,0.1824,300,1,3,18,10,2
3,2,51,3,7000,0,8,0.1192,300,1,0,9,6,2
3,2,52,1,7000,0,6,0.0474,200,1,0,8,8,2
3,2,53,2,7000,2,12,0.5,300,1,0,6,8,2
3,2,54,2,7000,2,14,0.7311,200,1,2,12,6,2
3,2,55,3,7000,3,17,0.9241,100,1,2,14,9,2
3,2,56,1,7000,0,14,0.7311,200,1,3,17,6,2
3,2,57,2,7000,2,19,0.9707,100,1,0,14,5,2
3,2,58,1,7000,NaN,NaN,NaN,100,0,2,19,5,2
3,2,59,1,7000,NaN,NaN,NaN,300,0,NaN,NaN,8,2
3,2,60,1,7000,NaN,NaN,NaN,200,0,NaN,NaN,4,2
3,2,61,1,5000,1,17,0.9241,200,1,NaN,NaN,6,2
3,2,62,3,5000,3,19,0.9707,200,1,1,17,5,2
3,2,63,2,5000,2,16,0.8808,100,1,3,19,4,2
3,2,64,2,5000,2,17,0.9241,100,1,2,16,6,2
3,2,65,3,5000,0,9,0.1824,300,1,2,17,6,2
3,2,66,1,5000,1,17,0.9241,200,1,0,9,3,2
3,2,67,2,5000,2,11,0.3775,100,1,1,17,7,2
3,2,68,3,5000,3,20,0.982,100,1,2,11,2,2
3,2,69,2,5000,2,21,0.989,200,1,3,20,7,2
3,2,70,3,5000,NaN,NaN,NaN,100,0,2,21,8,2
3,2,71,3,5000,3,11,0.3775,100,1,NaN,NaN,8,2
3,2,72,2,5000,0,9,0.1824,300,1,3,11,4,2
3,2,73,1,5000,0,8,0.1192,200,1,0,9,8,2
3,2,74,3,5000,0,11,0.3775,200,1,0,8,4,2
3,2,75,3,5000,3,19,0.9707,100,1,0,11,7,2
3,2,76,2,5000,0,13,0.6225,200,1,3,19,6,2
3,2,77,1,5000,1,14,0.7311,300,1,0,13,5,2
3,2,78,3,5000,3,17,0.9241,100,1,1,14,6,2
3,2,79,2,5000,2,19,0.9707,100,1,3,17,4,2
3,2,80,3,5000,0,10,0.2689,300,1,2,19,14,2
3,2,81,1,5000,NaN,NaN,NaN,300,0,0,10,6,2
3,2,82,2,5000,NaN,NaN,NaN,200,0,NaN,NaN,8,2
3,2,83,3,5000,NaN,NaN,NaN,100,0,NaN,NaN,5,2
3,2,84,3,5000,0,12,0.5,200,1,NaN,NaN,9,2
3,2,85,2,5000,0,12,0.5,200,1,0,12,8,2
3,2,86,3,5000,NaN,NaN,NaN,300,0,0,12,6,2
3,2,87,3,5000,NaN,NaN,NaN,100,0,NaN,NaN,6,2
3,2,88,2,5000,2,18,0.9526,100,1,NaN,NaN,12,2
